FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,26541634,26678787,26601121,26432001,26228511,25923689,25536777,25186428,24855686,24531054,24163719,23847123,23697132,23668019,23811000,24103917,24481167,24847148,25125884,25383413,25660326,25937826,26100650,26131469,26160242,26201465,26239155,26233966,26135879,25877627,25478159,24983108,24440252,23925545,23395443,22814552,22224205,21649088,21064161,20460745,19756615,19032966,18347608,17762003,17233489,16779041,16412045,16114693,15913329,15813258,15734239,15679279,15625908,15583585,15548076,15526432,15531727,15581332,15646205,15693482,15698082,15595569,15275524,15155194
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,58247293,58713387,59335947,60086284,60884982,61609245,62373971,63281548,64127753,64878734,65505920,66058404,66624459,67094379,67466367,67779442,68032050,68229537,68414514,68581998,68846645,69277060,69913368,70692247,71305419,71688807,71996700,72273718,72521186,72681133,72824873,72867493,72878918,73088024,73341134,73499686,73598333,73733720,73912988,74131301,74081116,73906553,73753285,73834715,73910203,73924277,73885123,73692356,73433487,73210772,72822461,72440110,71943657,71400952,70810853,70175130,69484057,68760704,68068987,67430746,66798095,65937281,65366372,65533333
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,6612839,6840563,7072428,7321732,7602301,7908052,8235588,8575295,8900580,9196842,9464909,9729731,10035570,10350280,10662548,10977215,11262851,11540202,11788996,11983205,12034343,11914505,11716365,11474121,11372411,11448014,11588309,11788742,12029676,12242882,12440098,12618865,12792284,13028352,13285015,13550008,13803654,14039204,14261192,14468904,14610093,14720521,14858858,15027449,15188021,15338593,15475314,15571697,15655065,15776447,15864745,16054649,16365751,16729190,17137252,17556325,17978495,18398043,18823257,19274310,19683945,19880306,19466364,19468078
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,50720764,50536773,50348488,50171639,50000758,49742764,49510175,49426266,49295856,49091160,48793751,48396177,48024446,47658493,47314974,47012972,46707268,46339977,45887515,45447656,45060451,44818701,44644943,44450473,44239869,44012261,43785677,43556426,43287672,43009719,42755874,42416617,42179934,42184309,42207856,42177731,42110439,42058345,42019601,41982938,41778237,41454011,41119861,40941382,40780148,40611197,40443275,40210586,39979949,39838803,39652932,39519532,39410425,39310807,39210929,39092740,38947818,38785967,38622475,38462796,38254752,37837252,37200482,37023206
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,40681000,41695965,42661010,43668377,44715037,45698224,46636161,47617004,48588166,49515470,50340797,51239081,52332715,53454187,54624942,55847599,57068800,58276907,59441882,60500960,61480865,62310691,63085437,63847364,64598204,65326024,66038489,66739999,67399068,67791921,67987254,68052850,67931520,67857615,67813738,67686515,67515755,67363668,67218739,67078013,66669587,66206030,65839890,65682785,65551568,65430714,65329206,65168162,65021934,64961672,64768515,64654506,64524893,64402919,64285250,64165146,64046460,63954111,63915976,63935741,63925372,63575905,62907780,63133402
A,Annual,CEB,Central Electricity Board (CEB),WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,91401764,92232738,93009498,93840016,94715795,95440988,96146336,97043270,97884022,98606630,99134548,99635258,100357161,101112680,101939916,102860571,103776068,104616884,105329397,105948616,106541316,107129392,107730380,108297837,108838073,109338285,109824166,110296425,110686740,110801640,110743128,110469467,110111454,110041924,110021594,109864246,109626194,109422013,109238340,109060951,108447824,107660041,106959751,106624167,106331716,106041911,105772481,105378748,105001883,104800475,104421447,104174038,103935318,103713726,103496179,103257886,102994278,102740078,102538451,102398537,102180124,101413157,100108262,100156608
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,626106,639216,659866,674505,684800,692544,700130,707261,712406,715648,719833,722087,719290,714262,707065,693985,675102,656697,639749,623088,608594,596134,584711,573980,564121,556535,551425,548977,549934,553440,561023,570906,581077,591643,599369,604655,607697,607850,606973,606987,606651,601607,596219,593141,588833,583733,578104,573827,572861,573730,576614,580580,582763,586918,592789,598776,606114,613980,621038,627267,632539,637656,642246,646044
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1802257,1833010,1871241,1906462,1932461,1946747,1958167,1975343,1996375,2016559,2024014,2027862,2044493,2063188,2077814,2079882,2071692,2070308,2078630,2093075,2113121,2137753,2163067,2183795,2200658,2214776,2227274,2241273,2255841,2269793,2286658,2311578,2333637,2348259,2361792,2373994,2381406,2384620,2390048,2399934,2413566,2434387,2460072,2483612,2504945,2524019,2541355,2563596,2593885,2622911,2644508,2666108,2686616,2709351,2734311,2757748,2778205,2793280,2803873,2814107,2826468,2837277,2846129,2856126
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,318332,327224,336426,344782,354342,364533,374909,386173,396770,406794,417504,428263,439251,451160,463310,475067,485885,496541,506879,516260,523510,528212,532002,535197,539181,546108,555118,563773,572004,580225,588069,595474,602237,608821,615859,622778,628894,634438,640507,646929,653325,660850,667323,672428,679152,687104,696776,708574,722072,736649,750250,765637,781886,797578,813399,828059,841441,854548,867556,880844,893377,909102,929426,950573
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2746695,2799450,2867533,2925748,2971603,3003824,3033206,3068777,3105551,3139000,3161351,3178212,3203034,3228610,3248189,3248934,3232679,3223545,3225257,3232423,3245225,3262098,3279780,3292972,3303960,3317420,3333817,3354023,3377780,3403458,3435750,3477958,3516951,3548723,3577019,3601427,3617997,3626908,3637528,3653851,3673543,3696843,3723614,3749181,3772931,3794856,3816235,3845997,3888817,3933290,3971373,4012325,4051266,4093847,4140499,4184583,4225760,4261807,4292467,4322218,4352384,4384035,4417801,4452743
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,654284,665010,683467,698084,709789,719957,729007,736118,741748,745874,749155,752517,752554,748127,741057,728015,708480,689180,671804,654573,639035,626180,614660,603496,593426,584826,578193,574724,575360,579109,587177,599023,611444,623164,631946,638071,641600,642145,641509,641712,641944,635312,628435,626038,622162,617265,611558,607492,607016,608378,609979,612577,615253,619903,626212,632467,640121,648365,655663,662354,668346,673746,678198,681723
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1699999,1738030,1785956,1829464,1861817,1880800,1897883,1921885,1948690,1973600,1985886,1991201,2006517,2024012,2037876,2040065,2033306,2034031,2043787,2060549,2084064,2112280,2141165,2164894,2185012,2204385,2222379,2240859,2259611,2279095,2302887,2329136,2349030,2363920,2377385,2388128,2393398,2395008,2399741,2409968,2422353,2443140,2470364,2493755,2515473,2536200,2556066,2583241,2621203,2654363,2680011,2707190,2731596,2758637,2787240,2814023,2840611,2860058,2870292,2880244,2893245,2905023,2914653,2925616
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,226850,231805,236859,240950,246019,251892,257905,265004,271726,277912,284485,291469,298851,306598,314283,321619,328040,334416,340890,346821,351084,353515,355704,357411,359467,363734,369736,375499,380634,385250,389705,393861,397939,402457,407444,413062,418855,424844,431224,438459,446409,454559,462340,470028,479060,488794,500075,514387,530639,547800,563546,580306,598745,616959,634698,651323,666845,681611,695907,710466,724193,741742,765108,789771
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2581133,2634845,2706282,2768499,2817625,2852648,2884795,2923008,2962164,2997387,3019526,3035187,3057922,3078737,3093216,3089699,3069826,3057628,3056481,3061943,3074183,3091975,3111529,3125801,3137905,3152945,3170308,3191083,3215606,3243454,3279769,3322020,3358413,3389541,3416775,3439260,3453854,3461997,3472473,3490139,3510707,3533011,3561139,3589820,3616695,3642259,3667699,3705120,3758858,3810541,3853536,3900073,3945595,3995499,4048150,4097813,4147577,4190034,4221862,4253063,4285784,4320511,4357959,4397109
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1280390,1304225,1343333,1372589,1394589,1412501,1429137,1443380,1454154,1461522,1468987,1474604,1471844,1462389,1448122,1422000,1383581,1345877,1311552,1277660,1247629,1222314,1199371,1177475,1157548,1141361,1129617,1123701,1125295,1132549,1148200,1169929,1192521,1214808,1231314,1242725,1249297,1249995,1248482,1248699,1248596,1236918,1224654,1219179,1210995,1200998,1189662,1181319,1179876,1182109,1186594,1193157,1198017,1206821,1219001,1231243,1246235,1262345,1276701,1289621,1300885,1311402,1320444,1327767
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3502255,3571040,3657197,3735926,3794278,3827546,3856051,3897228,3945064,3990159,4009900,4019064,4051010,4087200,4115690,4119947,4104998,4104340,4122417,4153624,4197185,4250033,4304232,4348689,4385670,4419161,4449653,4482133,4515453,4548888,4589545,4640714,4682667,4712180,4739178,4762122,4774804,4779629,4789788,4809903,4835920,4877527,4930436,4977367,5020418,5060219,5097421,5146837,5215088,5277274,5324519,5373298,5418212,5467989,5521551,5571771,5618817,5653337,5674165,5694350,5719712,5742300,5760782,5781742
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,545181,559029,573285,585732,600361,616424,632814,651177,668496,684706,701989,719731,738102,757758,777593,796685,813925,830957,847769,863081,874594,881727,887706,892608,898648,909843,924854,939272,952639,965476,977774,989335,1000176,1011277,1023303,1035840,1047749,1059282,1071731,1085388,1099734,1115409,1129663,1142456,1158212,1175897,1196852,1222961,1252711,1284448,1313796,1345943,1380632,1414537,1448097,1479382,1508286,1536158,1563463,1591310,1617570,1650844,1694534,1740343
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1549119,1562740,1586363,1603842,1613632,1615391,1615259,1618201,1621354,1622399,1616732,1615981,1624969,1633603,1639000,1634860,1622138,1613257,1610009,1609847,1612903,1622449,1635792,1646672,1656461,1667607,1680210,1694724,1711247,1729128,1751004,1776902,1800314,1820462,1838809,1854939,1866968,1875299,1884719,1897587,1912232,1924949,1937671,1950193,1961798,1972472,1982943,1998781,2022351,2045843,2065228,2086420,2106933,2129601,2153942,2176779,2198922,2217678,2231010,2242521,2253266,2263530,2273624,2283085
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3778708,3871554,3987452,4090405,4175596,4241081,4302743,4373584,4446360,4513988,4564145,4597418,4635987,4673744,4702405,4703772,4680366,4667917,4671729,4684518,4706505,4731625,4755517,4772101,4785404,4802758,4823914,4850382,4882139,4917784,4964515,5023076,5075050,5117803,5154986,5185748,5204882,5213607,5225282,5246404,5272018,5304905,5347082,5388808,5427827,5464643,5500991,5552336,5625324,5697988,5759681,5825978,5889928,5959745,6034707,6105617,6174416,6234162,6283319,6332759,6384901,6441016,6502136,6566767
A,Annual,CHE,Switzerland,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,5327827,5434294,5573815,5694247,5789228,5856472,5918002,5991785,6067714,6136387,6180877,6213399,6260956,6307347,6341405,6338632,6302504,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8775760,8849852
A,Annual,CHI,Channel Islands,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,11306,11465,11589,11707,11815,11932,12084,12258,12434,12613,12789,12968,13088,13077,12952,12718,12481,12296,12074,11805,11521,11293,11150,11051,10960,10852,10807,10856,10922,11019,11160,11366,11603,11785,11917,11979,12056,12182,12264,12275,12241,12273,12350,12389,12384,12324,12249,12214,12200,12176,12176,12189,12209,12247,12272,12305,12315,12372,12575,12828,13011,13089,13084,13051
A,Annual,CHI,Channel Islands,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,36245,36416,36701,37050,37417,37753,38074,38407,38728,38991,39212,39460,39834,40332,40896,41505,41974,42241,42498,42822,43195,43701,44369,45051,45694,46293,46875,47489,48099,48665,49174,49458,49496,49490,49483,49503,49584,49740,49938,50158,50381,50614,50921,51287,51699,52163,52682,53218,53697,54128,54527,54665,54654,54837,55036,55316,55690,56049,56720,57553,58230,58791,59208,59484
A,Annual,CHI,Channel Islands,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,9083,9068,9139,9238,9352,9515,9696,9862,10012,10159,10325,10496,10641,10776,10915,11043,11186,11346,11498,11613,11678,11708,11718,11730,11787,11913,12041,12144,12264,12361,12407,12404,12366,12351,12335,12307,12289,12267,12254,12260,12264,12309,12407,12516,12646,12784,12893,12970,13085,13264,13445,13713,14075,14396,14688,14972,15324,15604,15612,15426,15286,15359,15622,16014
A,Annual,CHI,Channel Islands,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,56634,56949,57429,57994,58584,59199,59854,60527,61174,61763,62325,62924,63563,64184,64762,65266,65641,65883,66069,66241,66394,66702,67238,67832,68442,69058,69723,70488,71285,72045,72740,73228,73466,73625,73734,73789,73929,74189,74456,74693,74886,75196,75678,76193,76729,77271,77824,78402,78982,79568,80148,80566,80938,81480,81996,82592,83329,84025,84906,85807,86526,87239,87914,88549
A,Annual,CHI,Channel Islands,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,11858,12011,12120,12182,12230,12308,12431,12608,12816,13007,13207,13404,13499,13462,13321,13093,12879,12708,12484,12196,11891,11657,11507,11375,11242,11121,11070,11110,11181,11283,11404,11576,11813,12032,12196,12293,12413,12561,12656,12703,12660,12652,12734,12778,12782,12761,12702,12616,12522,12430,12348,12314,12334,12371,12395,12427,12451,12533,12752,13005,13179,13261,13291,13298
